Date [Sys,Time [Sys,Applicatio,User,Client ID,Keep,Runtime I,Exception,Canceled,Index of W,Transacti
2026-06-15,23:09:16,prdapp02_PRD_00,ADMIN,300,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,14,SM12
2026-06-16,04:05:02,prdapp02_PRD_00,SAPSYS,200,No,DBIF_RSQL_INVALID_RSQL,CX_SY_OPEN_SQL_DB,SAPLDBDI,5,SE38
2026-06-16,04:38:22,prdapp02_PRD_00,FI_USER,300,No,CX_SY_OPEN_SQL_DB,CX_SY_OPEN_SQL_DB,SAPLDBDI,3,SE38
2026-06-16,05:02:25,prdapp01_PRD_00,MM_USER,100,No,MESSAGE_TYPE_X,None,SAPLBTCH,1,VA01
2026-06-16,10:45:01,prdapp01_PRD_00,DDIC,300,No,SYSTEM_NO_MORE_PAGING,None,SAPMSSY0,18,SE38
2026-06-16,10:49:56,prdapp01_PRD_00,RFC_USER,300,No,DBIF_RSQL_INVALID_RSQL,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SE38
2026-06-16,12:00:37,prdapp03_PRD_00,ADMIN,100,No,PXA_NO_SHARED_MEMORY,None,SAPMSSY0,2,SE38
2026-06-16,12:36:31,prdapp01_PRD_00,DDIC,200,No,TSV_TNEW_PAGE_ALLOC_FAILED,CX_SY_RESOURCES,SAPLKKBL,11,SM37
2026-06-16,13:12:15,prdapp02_PRD_00,MM_USER,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,2,SE38
2026-06-16,16:52:26,prdapp03_PRD_00,ADMIN,100,No,SYSTEM_ENQUE_FAILURE,None,SAPLSENQ,6,SM12
2026-06-16,17:01:39,prdapp01_PRD_00,DDIC,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,17:04:00,prdapp02_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-06-16,17:13:21,prdapp03_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,17:22:38,prdapp03_PRD_00,DDIC,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-06-16,17:23:56,prdapp01_PRD_00,FI_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,7,RFC
2026-06-16,17:24:28,prdapp03_PRD_00,MM_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-06-16,17:25:47,prdapp02_PRD_00,BATCHUSR,200,Yes,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,16,RFC
2026-06-16,17:25:58,prdapp02_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,17:26:19,prdapp03_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,19,RFC
2026-06-16,17:27:29,prdapp02_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,7,RFC
2026-06-16,17:28:29,prdapp02_PRD_00,MM_USER,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,17:33:25,prdapp03_PRD_00,ADMIN,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,17:39:48,prdapp03_PRD_00,FI_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,17:42:20,prdapp02_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-06-16,17:45:14,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-06-16,17:46:53,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,15,RFC
2026-06-16,17:46:56,prdapp03_PRD_00,FI_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-06-16,17:47:50,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-06-16,17:48:17,prdapp02_PRD_00,SAPSYS,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-06-16,17:49:06,prdapp01_PRD_00,MM_USER,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-06-16,17:52:31,prdapp03_PRD_00,FI_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,7,RFC
2026-06-16,17:55:56,prdapp01_PRD_00,RFC_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,9,RFC
2026-06-16,17:58:45,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,17:58:55,prdapp03_PRD_00,ADMIN,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,17:59:12,prdapp03_PRD_00,MM_USER,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,8,RFC
2026-06-16,18:01:03,prdapp02_PRD_00,FI_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,13,RFC
2026-06-16,18:02:46,prdapp03_PRD_00,SAPSYS,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,18:06:10,prdapp03_PRD_00,FI_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,18:07:09,prdapp02_PRD_00,ALEREMOTE,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-06-16,18:08:08,prdapp01_PRD_00,ADMIN,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,19,RFC
2026-06-16,18:09:14,prdapp03_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,18:11:40,prdapp01_PRD_00,ALEREMOTE,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-06-16,18:12:01,prdapp03_PRD_00,ALEREMOTE,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,18:12:06,prdapp03_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,18:15:16,prdapp01_PRD_00,FI_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,16,RFC
2026-06-16,18:17:35,prdapp02_PRD_00,FI_USER,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,11,RFC
2026-06-16,18:18:35,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,18:21:17,prdapp01_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-06-16,18:21:37,prdapp01_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,18:22:36,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,18:24:05,prdapp01_PRD_00,DDIC,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,14,RFC
2026-06-16,18:29:08,prdapp01_PRD_00,RFC_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,18:29:09,prdapp02_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,18:31:47,prdapp01_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-06-16,18:32:39,prdapp01_PRD_00,RFC_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-06-16,18:33:18,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,11,RFC
2026-06-16,18:34:40,prdapp02_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,9,RFC
2026-06-16,18:35:43,prdapp03_PRD_00,DDIC,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-06-16,18:36:42,prdapp01_PRD_00,DDIC,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,13,RFC
2026-06-16,18:41:28,prdapp01_PRD_00,RFC_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-06-16,18:42:07,prdapp03_PRD_00,SAPSYS,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-06-16,18:44:39,prdapp03_PRD_00,RFC_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,18:45:15,prdapp02_PRD_00,ALEREMOTE,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-06-16,18:45:27,prdapp02_PRD_00,SAPSYS,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-06-16,18:48:46,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,18:48:50,prdapp02_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,17,RFC
2026-06-16,18:52:30,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,18:53:16,prdapp02_PRD_00,MM_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,2,RFC
2026-06-16,18:57:19,prdapp03_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,18:58:54,prdapp02_PRD_00,RFC_USER,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,19:01:30,prdapp03_PRD_00,MM_USER,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,19:01:38,prdapp03_PRD_00,SAPSYS,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,13,RFC
2026-06-16,19:06:30,prdapp01_PRD_00,DDIC,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,1,RFC
2026-06-16,19:12:03,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,14,RFC
2026-06-16,19:14:31,prdapp02_PRD_00,MM_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-06-16,19:15:18,prdapp01_PRD_00,MM_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,11,RFC
2026-06-16,19:16:15,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,19:20:18,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,10,RFC
2026-06-16,19:27:08,prdapp02_PRD_00,DDIC,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,19:27:53,prdapp02_PRD_00,MM_USER,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-06-16,19:28:58,prdapp03_PRD_00,ADMIN,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,7,RFC
2026-06-16,19:30:06,prdapp01_PRD_00,DDIC,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,19:30:53,prdapp01_PRD_00,ADMIN,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-16,19:32:34,prdapp01_PRD_00,SAPSYS,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,3,RFC
2026-06-16,19:34:33,prdapp03_PRD_00,ADMIN,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,8,RFC
2026-06-16,19:34:53,prdapp02_PRD_00,RFC_USER,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,15,RFC
2026-06-16,19:35:22,prdapp03_PRD_00,MM_USER,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,19:36:21,prdapp03_PRD_00,FI_USER,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,5,RFC
2026-06-16,19:40:30,prdapp03_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,19:40:49,prdapp01_PRD_00,ADMIN,200,Yes,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,19:41:23,prdapp03_PRD_00,ALEREMOTE,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,0,RFC
2026-06-16,19:44:32,prdapp03_PRD_00,FI_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,8,RFC
2026-06-16,19:44:39,prdapp02_PRD_00,RFC_USER,200,Yes,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,13,RFC
2026-06-16,19:45:28,prdapp02_PRD_00,RFC_USER,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,15,RFC
2026-06-16,19:45:45,prdapp03_PRD_00,RFC_USER,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,5,RFC
2026-06-16,19:48:22,prdapp02_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,19:50:57,prdapp03_PRD_00,DDIC,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,19:51:40,prdapp01_PRD_00,MM_USER,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,12,RFC
2026-06-16,19:53:03,prdapp03_PRD_00,DDIC,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,18,RFC
2026-06-16,19:56:46,prdapp02_PRD_00,DDIC,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,20,RFC
2026-06-16,19:57:11,prdapp03_PRD_00,FI_USER,100,Yes,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,19:59:01,prdapp03_PRD_00,FI_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,9,RFC
2026-06-16,19:59:52,prdapp02_PRD_00,ADMIN,100,Yes,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,7,RFC
2026-06-16,20:04:57,prdapp03_PRD_00,DDIC,100,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,16,RFC
2026-06-16,20:05:08,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,20:15:11,prdapp02_PRD_00,ADMIN,300,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-06-16,20:16:02,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,13,RFC
2026-06-16,20:18:38,prdapp01_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,10,RFC
2026-06-16,20:19:16,prdapp03_PRD_00,MM_USER,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,12,RFC
2026-06-16,20:19:23,prdapp01_PRD_00,SAPSYS,300,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,2,RFC
2026-06-16,20:24:01,prdapp03_PRD_00,SAPSYS,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,20:25:55,prdapp01_PRD_00,FI_USER,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,4,RFC
2026-06-16,20:30:05,prdapp03_PRD_00,SAPSYS,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,1,RFC
2026-06-16,20:30:11,prdapp01_PRD_00,ALEREMOTE,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,14,RFC
2026-06-16,20:31:46,prdapp02_PRD_00,FI_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,6,RFC
2026-06-16,20:31:53,prdapp01_PRD_00,ADMIN,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,20:34:29,prdapp01_PRD_00,ADMIN,200,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,19,RFC
2026-06-16,20:34:47,prdapp03_PRD_00,BATCHUSR,100,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,0,RFC
2026-06-16,20:35:44,prdapp02_PRD_00,MM_USER,100,No,CALL_FUNCTION_NO_RECEIVER,CX_SY_RFC_ERROR,SAPMSSY0,7,RFC
2026-06-16,20:38:10,prdapp03_PRD_00,DDIC,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,11,RFC
2026-06-16,20:44:35,prdapp02_PRD_00,MM_USER,200,No,CALL_FUNCTION_RECEIVE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-16,20:57:28,prdapp02_PRD_00,BATCHUSR,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,18,RFC
2026-06-16,23:41:37,prdapp02_PRD_00,ALEREMOTE,300,No,DBIF_RSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,9,SM37
2026-06-17,00:02:08,prdapp03_PRD_00,ALEREMOTE,300,No,SNC_ERROR,None,SAPMSSY1,0,RFC
2026-06-17,00:51:23,prdapp01_PRD_00,ALEREMOTE,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,8,SE38
2026-06-17,01:55:25,prdapp02_PRD_00,ADMIN,300,No,SYSTEM_NO_MORE_PAGING,None,SAPMSSY0,4,SE38
2026-06-17,05:01:11,prdapp02_PRD_00,SAPSYS,100,No,STORAGE_PARAMETERS_WRONG_SET,None,SAPMSSY0,6,SE38
2026-06-17,07:13:37,prdapp01_PRD_00,SAPSYS,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,17,SE38
2026-06-17,10:40:25,prdapp02_PRD_00,RFC_USER,100,No,SYSTEM_NO_ROLL,None,SAPMSSY0,9,SE38
2026-06-17,12:01:08,prdapp03_PRD_00,BATCHUSR,200,No,CALL_FUNCTION_SEND_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,2,RFC
2026-06-17,14:43:11,prdapp02_PRD_00,ADMIN,300,No,SYSTEM_CORE_DUMPED,None,SAPMSSY1,9,SM50
2026-06-17,15:29:58,prdapp01_PRD_00,FI_USER,300,No,STORAGE_PARAMETERS_WRONG_SET,None,SAPMSSY0,6,SE38
2026-06-17,19:44:38,prdapp03_PRD_00,ALEREMOTE,100,No,GEN_ERROR,None,SAPMSTYW,10,SE38
2026-06-18,01:09:48,prdapp01_PRD_00,RFC_USER,100,No,DBSQL_SQL_ERROR,CX_SY_OPEN_SQL_DB,SAPLDBDI,20,SE38
2026-06-18,01:35:53,prdapp03_PRD_00,ADMIN,300,No,SYSTEM_NO_MORE_PAGING,None,SAPMSSY0,13,SE38
2026-06-18,01:56:24,prdapp01_PRD_00,BATCHUSR,200,No,MEMORY_NO_MORE_PAGING,None,SAPMSSY0,2,SE38
2026-06-18,02:42:04,prdapp01_PRD_00,ALEREMOTE,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,20,SE38
2026-06-18,03:41:03,prdapp02_PRD_00,RFC_USER,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,14,SM12
2026-06-18,03:46:54,prdapp02_PRD_00,RFC_USER,200,No,DBSQL_DUPLICATE_KEY_ERROR,CX_SY_DBSQL_DUPLICATE_KEY,SAPLDBDI,10,SM30
2026-06-18,04:00:47,prdapp03_PRD_00,RFC_USER,200,No,SNC_ERROR,None,SAPMSSY1,4,RFC
2026-06-18,05:17:45,prdapp03_PRD_00,FI_USER,100,No,LOCK_TABLE_OVERFLOW,None,SAPLSENQ,2,SM12
2026-06-18,06:29:09,prdapp03_PRD_00,DDIC,300,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,10,RFC
2026-06-18,06:55:23,prdapp01_PRD_00,ADMIN,100,No,GEN_ERROR,None,SAPMSTYW,13,SE38
2026-06-18,08:32:24,prdapp03_PRD_00,SAPSYS,300,No,SYSTEM_MSG_SERVER_LOST,None,SAPMSSY0,17,SM50
2026-06-18,09:56:07,prdapp01_PRD_00,RFC_USER,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,9,SE38
2026-06-18,14:44:19,prdapp01_PRD_00,DDIC,200,No,CALL_FUNCTION_REMOTE_ERROR,CX_SY_RFC_ERROR,SAPMSSY1,7,RFC
2026-06-18,15:02:37,prdapp01_PRD_00,DDIC,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,7,SE38
2026-06-18,15:02:41,prdapp01_PRD_00,BATCHUSR,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,8,SE38
2026-06-18,15:04:25,prdapp03_PRD_00,FI_USER,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,7,SE38
2026-06-18,15:06:37,prdapp01_PRD_00,BATCHUSR,200,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,7,SE38
2026-06-18,15:08:16,prdapp02_PRD_00,ADMIN,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,16,SE38
2026-06-18,15:08:29,prdapp03_PRD_00,SAPSYS,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,9,SE38
2026-06-18,15:08:55,prdapp01_PRD_00,SAPSYS,300,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,9,SE38
2026-06-18,15:11:07,prdapp02_PRD_00,DDIC,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,8,SE38
2026-06-18,15:11:41,prdapp01_PRD_00,ALEREMOTE,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,1,SE38
2026-06-18,15:12:36,prdapp02_PRD_00,BATCHUSR,100,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,1,SE38
2026-06-18,15:16:07,prdapp01_PRD_00,BATCHUSR,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,16,SE38
2026-06-18,15:17:19,prdapp03_PRD_00,RFC_USER,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,2,SE38
2026-06-18,15:18:05,prdapp02_PRD_00,BATCHUSR,100,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,15,SE38
2026-06-18,15:18:27,prdapp03_PRD_00,MM_USER,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,4,SE38
2026-06-18,15:21:12,prdapp02_PRD_00,RFC_USER,300,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,0,SE38
2026-06-18,15:22:41,prdapp01_PRD_00,FI_USER,200,No,DBSQL_TABLE_UNKNOWN,CX_SY_DBSQL_TABLE_UNKNOWN,SAPLDBDI,17,SE38
2026-06-18,15:25:17,prdapp02_PRD_00,ALEREMOTE,100,No,LOAD_PROGRAM_LOST,None,SAPMSSY0,17,SE38
2026-06-18,15:25:55,prdapp02_PRD_00,RFC_USER,200,No,SYNTAX_ERROR,CX_SY_SYNTAX_ERROR,Z_CUSTOM_REPORT,3,SE38
